"ref_date","united states, adp employment change","united states, business confidence","united states, chicago fed national activity index","united states, chicago pmi","united states, consumer confidence","united states, continuing jobless claims","united states, corporate 10y t bill spread","united states, gdp growth rate","united states, industrial production mom","united states, initial jobless claims","united states, interbank rate","united states, manufacturing payrolls","united states, manufacturing pmi","united states, mortgage applications","united states, nfib business optimism index","united states, non farm payrolls","united states, non manufacturing pmi","united states, ny empire state manufacturing index","united states, philadelphia fed manufacturing index","united states, redbook index sa","united states, richmond fed manufacturing index","united states, services pmi","united states, t bill spread 10y 3m"
1989-08-31,NA,-6.5296990032278,0.595843913680581,-9.66903486415758,1.40518136907298,0.0137477731004727,-0.188494560158119,NA,0.679097915483459,NA,NA,-10.6628460192273,NA,NA,0.226786914541094,-113.882046227847,NA,NA,-18.8481665840625,NA,NA,NA,-2.098443650599
1989-09-30,NA,-5.64772250629711,-0.766812707860576,-9.6036025468356,7.55271507953857,0.00175606053979301,-0.220417036247994,-0.309523478376909,-0.523683993490107,NA,NA,-36.9514529678339,NA,NA,2.52521068115854,83.0083119252125,NA,NA,-14.8530951582638,NA,NA,NA,-1.86099351614944
1989-10-31,NA,-4.86651294856069,-0.619602310092632,-4.63908378127041,5.60746325157777,0.0332226687629063,-0.131543794117346,NA,-0.326556893126668,NA,NA,-22.2565769258233,NA,NA,2.02510957020607,-60.1520283328875,NA,NA,-16.3574021734492,NA,NA,NA,-1.92468922696615
1989-11-30,NA,-4.88597401656891,0.157491856639151,-6.57532918925772,2.5689171236679,0.00281410473959276,0.0171699016028979,NA,0.0704919599713392,NA,NA,-4.57612523787299,NA,NA,0.326365977015186,107.64336116746,NA,NA,-13.6610959471885,NA,NA,NA,-2.09795815806547
1989-12-31,NA,-4.30600939687207,-0.155513458010489,-6.61218939259322,2.13656793428616,0.00106576917651859,0.0715089519132814,-2.5128215389065,0.367475309201477,NA,NA,-0.908005248660344,NA,NA,0.928862296917401,-85.599091404136,NA,NA,-11.5641847970517,NA,NA,NA,-2.06745232214493
1990-01-31,NA,-4.52652277602048,-0.368601504386815,-7.64951501307252,4.60990692190988,0.0311378275789543,-0.162694123138033,NA,-0.935594102038692,NA,NA,-80.2501243028629,NA,NA,-0.0675190747557934,190.127042121931,NA,NA,-16.9666770406084,NA,NA,NA,-1.71077611285444
1990-02-28,NA,-2.64741784056451,0.758244467164913,-5.48715667249135,1.0884253250163,0.000753965563754652,-0.220697029066794,NA,0.761296469648395,NA,NA,99.3996102548421,NA,NA,-0.162895742672845,65.828189915268,NA,NA,-31.4685809954287,NA,NA,NA,-1.54357653036018
1990-03-31,NA,-1.86859827705442,0.115041206299433,-2.72496499264537,2.87161438208277,0.00522990032815608,-0.264262369998911,1.08069224553678,0.2581597676603,NA,NA,-21.9567089202231,NA,NA,1.04261468849769,35.5107801454835,NA,NA,-31.2699049790823,NA,NA,NA,-1.59116997560301
1990-04-30,NA,-1.78996777204057,-1.07819453732852,-2.56279059533026,5.45896533158647,0.00801294383067148,-0.357349947599595,NA,-0.444991464605414,NA,NA,-20.3169891727358,NA,NA,-0.0511053859126065,-130.818759017815,NA,NA,-18.4706573091391,NA,NA,NA,-1.25988822888127
1990-05-31,NA,-2.31143001207328,-0.231446014064204,-0.600484102341703,2.14996941200474,0.0051677998918732,-0.211274021103722,NA,-0.048144483751185,NA,NA,-45.6791378473734,NA,NA,0.0558264294276824,-25.153999405021,NA,NA,-25.9708463031689,NA,NA,NA,-1.24852035005585
1990-06-30,NA,-2.63288868370285,-0.264696474252884,-2.73789613547536,-0.155882138185191,0.015124684513731,-0.115274988658093,-1.82848421272185,0.0487134536205495,NA,NA,-19.0410622888134,NA,NA,-0.636707470149858,-159.488512846526,NA,NA,-18.0704802787416,NA,NA,NA,-1.50146943407534
1990-07-31,NA,-5.25424747347962,-1.01792916823982,-5.5748773165269,-0.259098080506007,0.0206723094715534,-0.122951689414058,NA,-0.354404909092648,NA,NA,-70.4006698417333,NA,NA,-1.42882468931376,-211.815871172723,NA,NA,-27.569567553427,NA,NA,NA,-1.39298706073685
1990-08-31,NA,-5.77541006795393,-0.641127346370276,-6.81127826729203,-12.0601871764805,0.0161403146875212,-0.179350732144648,NA,0.0425131715067852,NA,NA,-53.7558678508106,NA,NA,-4.12064283273251,-387.129646214003,NA,NA,-27.568116444795,NA,NA,NA,-0.926185152393437
1990-09-30,NA,-7.39628015367604,-1.24427425898951,-7.24694960956638,-15.6596581876313,0.0348392268079258,-0.0881566742494038,-3.03985300135717,-0.160519561183588,NA,NA,-39.1045636607226,NA,NA,-6.41227950507461,-278.423409800761,NA,NA,-52.8661352704154,NA,NA,NA,-0.683925648734027
1990-10-31,NA,-8.71676141719635,-1.68735315644279,-9.88174196514568,-24.5580198754812,0.0482483494526384,0.200326066945639,NA,-1.06349036376621,NA,NA,-31.4446646161469,NA,NA,-7.70385231100855,-335.690733763388,NA,NA,-57.6636323478581,NA,NA,NA,-0.654345782423053
1990-11-30,NA,-10.6367575450651,-2.21034728907538,-11.0155059558256,-22.4557810015529,0.0608227691678233,0.41188011979188,NA,-1.46638649284351,NA,NA,-148.774078061761,NA,NA,-7.49547885520282,-337.925189932276,NA,NA,-36.5606159946928,NA,NA,NA,-0.86706246853255
1990-12-31,NA,-11.1561722238327,-1.54323990723253,-12.6480922034017,-22.9534503273691,0.0283817885684467,0.551917923333458,-6.95291620804394,-0.969195205017926,NA,NA,-33.090711342242,NA,NA,-7.58727674232587,-231.120350137818,NA,NA,-46.5570945284896,NA,NA,NA,-0.837711656875551
1991-01-31,NA,-12.7749091400494,-1.74601426125951,-13.4793513296698,-21.6515366144526,0.0406411807968572,0.558327651406035,NA,-0.671903756891903,NA,NA,-65.3924718022677,NA,NA,-8.07936357704625,-297.269786210407,NA,NA,-41.4530762668181,NA,NA,NA,-0.275467005171224
1991-02-28,NA,-12.5928719802656,-1.71865360150158,-11.7091339564256,-18.050548624326,0.0561154578833301,0.420577792267695,NA,-0.974499405067873,NA,NA,-119.677266786515,NA,NA,-3.87185696403242,-508.367069980436,NA,NA,-31.4485695272482,NA,NA,NA,-0.214059473485511
1991-03-31,NA,-11.3099644310315,-1.611141178304,-11.8372907054646,-0.750995118512193,0.0478408233282188,0.193828563499829,-5.26717592045696,-0.776969406148276,NA,NA,-71.9430036396628,NA,NA,0.83512549204707,-347.405773278295,NA,NA,-21.0435826273499,NA,NA,NA,0.0693814818750451
1991-04-30,NA,-9.22609017889749,-0.34346024201204,-14.8636721985826,-6.6533848585338,0.019674112404231,0.123741549737825,NA,-0.0793010167355489,NA,NA,-48.187589706387,NA,NA,0.941466186523798,-398.379467934379,NA,NA,-15.9381238846929,NA,NA,NA,0.271865274505929
1991-05-31,NA,-7.54115291041391,-0.415594042970956,-9.08812905757532,-10.1582266059136,0.00205297883263544,0.0229947402650585,NA,0.718518506567872,NA,NA,-24.4089323313657,NA,NA,0.147047514729252,-306.281725779079,NA,NA,-5.53220161684709,NA,NA,NA,0.497643514402715
1991-06-30,NA,-1.75505631213107,-0.0375258315260103,-8.31051190423831,-6.3660291221742,-0.0163034821319142,-0.0885951196542372,-0.182134226270982,0.616501907159548,NA,NA,-27.6049388592762,NA,NA,0.351751871994878,-105.106118642788,NA,NA,3.5741758586177,NA,NA,NA,0.601843409647105
1991-07-31,NA,-1.46770407059928,-0.229238858022466,-6.43067136036733,-5.57730116883842,-0.0344047660952078,-0.138665830210372,NA,-0.185338071562958,NA,NA,-30.7735166347961,NA,NA,1.35546165365228,-236.846218355898,NA,NA,10.4810002241316,NA,NA,NA,0.59591035013898
1991-08-31,NA,0.821000127631116,-0.610716372805584,-1.74845804775801,-6.49255150742898,-0.00374009815855401,-0.00912791886638642,NA,-0.186988686202084,NA,NA,8.08742699739729,NA,NA,-0.841940744967076,-171.495596748803,NA,NA,17.5882631621248,NA,NA,NA,0.481562453050949
1991-09-30,NA,2.81115259600983,0.258058373779373,-1.96372258820606,-5.51228889946861,0.00235606138692223,0.115608086914684,-1.39729321316079,0.611562806639734,NA,NA,-17.0200153073736,NA,NA,0.159427071468301,-168.047825651893,NA,NA,10.5959563550274,NA,NA,NA,0.361032667754056
1991-10-31,NA,1.00284964798652,-0.822897868612857,-0.576315603507126,-10.23702210648,0.00545565887907701,0.220677114215254,NA,-0.489670849639944,NA,NA,-13.0937508937862,NA,NA,-1.44055250171009,-174.496476895563,NA,NA,0.104071485269564,NA,NA,NA,0.473098958635127
1991-11-30,NA,-2.60381240298914,-0.793568350327535,-2.98608771545693,-19.4672598899859,0.000854304176547475,0.298692559017262,NA,-0.390676911643553,NA,NA,-40.1316871065179,NA,NA,-3.94078111083375,-253.835122310204,NA,NA,-8.08739976471852,NA,NA,NA,0.82332806586892
1991-12-31,NA,-5.30873724346747,-1.25393632170993,-7.6928895458511,-20.4035110115091,0.0125648580229675,0.437375586726205,-2.01215496880116,-0.691442635973532,NA,NA,-47.1317312902462,NA,NA,-3.44013627733868,-161.057333726209,NA,NA,-28.0784657125067,NA,NA,NA,1.00535713291112
1992-01-31,NA,-4.81182855999878,-0.503985033105288,-6.59657171648533,-21.1462842325722,0.00213260367440395,0.369350643677175,NA,-0.892063473933974,NA,NA,-79.0917907896486,NA,NA,-2.53869941855012,-152.15668297397,NA,NA,-11.5691346756649,NA,NA,NA,1.23301207059039
1992-02-29,NA,0.587684737410498,-0.103739859994184,-5.79543534418935,-19.8960883146979,-0.0106763986564687,0.164766669256076,NA,0.407355870404366,NA,NA,-12.0193133134396,NA,NA,-0.836551951793254,-253.165728990783,NA,NA,-8.75632642038723,NA,NA,NA,1.50056877834327
1992-03-31,NA,2.49039032596727,0.426753942828967,-5.28810626855876,-12.7534320194091,0.000104421599783803,-0.0128963422411881,1.47377841913313,0.506814261289057,NA,NA,-25.9239024074349,NA,NA,0.866224705606669,-139.122888134328,NA,NA,5.66280210695749,NA,NA,NA,1.52225530871636
1992-04-30,NA,0.49610939994129,0.177483306048117,-2.774922195538,-11.6170314606606,0.0103974115962231,0.0134848023876444,NA,0.506310562967671,NA,NA,24.1933008280359,NA,NA,1.36954913632448,-39.030518365571,NA,NA,10.7878868185378,NA,NA,NA,1.76607506171582
1992-05-31,NA,3.60466315360224,-0.22156483965278,-0.456220831071562,-9.68507189672987,0.00113368321765042,0.0263642373336703,NA,0.00584363968777668,NA,NA,2.33115529264367,NA,NA,1.57333992303498,-64.8909776454787,NA,NA,7.71856362652237,NA,NA,NA,1.80374686227374
1992-06-30,NA,1.51587278121988,-0.210403563589774,-0.132339881103896,-8.55726580562391,-0.015816892775976,0.0789548117572283,0.961004862967317,-0.294587644303055,NA,NA,-10.5114801139411,NA,NA,1.97751564841289,-126.706623935018,NA,NA,5.75446844307964,NA,NA,NA,1.65372842800849
1992-07-31,NA,1.82955947706393,0.330954064921088,2.19638294842056,-12.4333256653497,-0.021396034429766,0.288334983808087,NA,0.605015575242745,NA,NA,-8.33574649204786,NA,NA,-0.218005104866947,-118.479815195155,NA,NA,18.5952371803782,NA,NA,NA,1.70812682718779
1992-08-31,NA,1.34554443540409,-0.897505023436242,1.72960995155729,-13.012963953914,0.0107184370510242,0.366393731490338,NA,-0.795347837427253,NA,NA,-37.1427849420059,NA,NA,0.686696245870294,-58.2129093868567,NA,NA,7.54050575058655,NA,NA,NA,1.53605345708368
1992-09-30,NA,-2.33635114948991,-0.205793897977811,1.66700342236184,-13.5958931493239,-0.0136065018286406,0.503592151278274,0.550022275026612,-0.0956790180654777,NA,NA,-22.9337365641446,NA,NA,-0.608461716700674,-158.90826447109,NA,NA,11.8899100658733,NA,NA,NA,1.60234698769547
1992-10-31,NA,-1.71630608334833,0.226074371980332,-5.99177434511021,-15.9818257295861,-0.0447024976217221,0.555759305014151,NA,0.50402089757564,NA,NA,-10.7097424587933,NA,NA,-1.20356040990502,-11.5682384088205,NA,NA,-13.9569139615931,NA,NA,NA,1.81818808036448
1992-11-30,NA,1.60550082809853,0.0380867171221395,-2.14706105680337,-4.07047417270772,-0.0372142575616403,0.391924300108692,NA,0.10375077374367,NA,NA,6.52805627371851,NA,NA,1.20131874893204,-59.1951891610159,NA,NA,9.19966958035601,NA,NA,NA,1.83569724605608
1992-12-31,NA,2.22889077912042,0.410230068131564,2.10080558133792,1.53844904330445,-0.042942355758918,0.349766278148973,0.741328567636248,-0.196490525313817,NA,NA,10.7785185330615,NA,NA,1.5060943424853,30.2085253113576,NA,NA,16.4592966038891,NA,NA,NA,1.65330053230432
1993-01-31,NA,3.85368496398704,0.272491355692557,6.65148786336916,-0.254768559556453,-0.0396154658520359,0.377502088628194,NA,0.103295864650749,NA,NA,22.0405032189063,NA,NA,1.41068495342952,108.640547047333,NA,NA,22.2216030211748,NA,NA,NA,1.70994118873942
1993-02-28,NA,3.27970457696811,0.164857510489071,5.50464808334591,-3.04983945929747,-0.026566649124392,0.447554550508686,NA,0.103108807884938,NA,NA,14.3128692309236,NA,NA,-0.884990835560458,57.0985180859445,NA,NA,25.4862247443815,NA,NA,NA,1.4536237545792
1993-03-31,NA,1.60677081233338,-0.822684536794941,3.95994853532373,-3.84647613392539,0.0177184356758007,0.484647294069608,-2.76457834687855,-0.397052831363681,NA,NA,-9.40552453121612,NA,NA,-1.78101444180987,-238.419919533775,NA,NA,7.45279768567788,NA,NA,NA,1.15446635339761
1993-04-30,NA,-1.66529513564745,0.229852144524472,-0.382948486641879,-4.24439106144723,0.0324168842287561,0.486329640299106,NA,0.102809811152464,NA,NA,-22.1158191678422,NA,NA,-3.7774672826439,113.082876227208,NA,NA,14.6209577572324,NA,NA,NA,1.23889809374095
1993-05-31,NA,-0.63667207270467,-0.187545514868738,-2.9243806884954,-9.64329671986982,0.00117343989377188,0.494818503080608,NA,-0.597304400319057,NA,NA,-4.8191557792839,NA,NA,-5.47443077538783,81.6045474079259,NA,NA,6.19034087121374,NA,NA,NA,1.21655920979568
1993-06-30,NA,-2.20753880456852,-0.134890584290619,-1.96468577618123,-8.5429055872001,0.0120810175810888,0.423860975500487,-1.16720055619257,-0.0973966015306758,NA,NA,-22.5166754658707,NA,NA,-6.2719863373668,-9.85726395258666,NA,NA,-5.03941706020969,NA,NA,NA,1.0303949968199
1993-07-31,NA,-1.57807413696929,-0.0521961330572173,-3.2042014556439,-13.1429301414449,-0.0104472755234024,0.445651920266802,NA,0.00253207176517928,NA,NA,-1.20951932793206,NA,NA,-5.37021538590605,116.695084184703,NA,NA,-11.6686801248693,NA,NA,NA,0.912588280657096
1993-08-31,NA,-1.04845687563727,-0.109475230484582,-3.34326543282783,-12.9430828606113,0.00724372808182368,0.235139446840857,NA,-0.397519516183922,NA,NA,4.10117153420278,NA,NA,-6.76919933833076,-33.740766141171,NA,NA,-8.69781241059653,NA,NA,NA,0.811590285419137
1993-09-30,NA,-0.918865826302728,0.393259054111239,-0.0822154136775168,-12.4430762227061,0.00793580064622706,0.299884218796511,-1.56604014798057,0.20244749886959,NA,NA,30.4142560202044,NA,NA,-5.0690196119662,53.832827108824,NA,NA,-1.02717800522285,NA,NA,NA,0.581676910542569
1993-10-31,NA,1.71052020530405,0.455993651414199,0.878610895862579,-7.74262270573621,-0.000569262084607405,0.297901445162169,NA,0.502431981173286,NA,NA,11.7285930297434,NA,NA,-4.2697576241375,98.4135059737214,NA,NA,0.642859003420281,NA,NA,NA,0.478085094424976
1993-11-30,NA,2.1395224134528,0.368715492108249,5.13887578984802,-9.34143478770855,-0.00890388847725798,0.254139235399135,NA,0.102432794974736,NA,NA,25.0430414624904,NA,NA,-0.671494792169952,66.9989124925549,NA,NA,10.7119345275014,NA,-2.58438001789328,NA,0.78631800923018
1993-12-31,NA,3.96796199241325,0.661411506877341,4.79824156233433,-2.43922494663001,-0.0141906540830406,0.228108469531483,2.13940079008267,0.20244880452151,NA,NA,18.356460218116,NA,NA,-1.07431253338871,143.586688704358,NA,NA,33.2796844791891,NA,1.60118961646057,NA,0.893800905044076
1994-01-31,NA,4.39566013645509,0.0540686264054276,5.05637050737702,3.56429433949248,-0.0196582354518378,0.214588425851688,NA,0.102478874061178,NA,NA,43.6677081962909,NA,NA,0.421707734881011,97.1744766481631,NA,NA,19.1457447706519,NA,5.78480898861053,NA,0.958933057926587
1994-02-28,NA,4.92243803984808,0.146673781376461,6.91292491903165,2.36941059265199,0.0296596344947607,0.106339243896241,NA,-0.29747813215869,NA,NA,10.9756442966856,NA,NA,0.716484595314,-0.240081636995342,NA,NA,13.3097513140583,NA,-5.03347676335242,NA,0.901499883634196
1994-03-31,NA,5.34811689686192,1.32921390247439,9.86756709135375,0.576411334841652,-0.0142386962524425,-0.0385988244621866,0.448082332945428,0.702576650109476,NA,NA,39.2791274189708,NA,NA,0.909936630585022,279.340655887916,NA,NA,11.8713400215769,NA,9.14637749866274,NA,1.15749955863746
1994-04-30,NA,5.87251790176634,0.411675920383177,11.2199593183988,1.58558408805455,-0.0071154143952633,-0.135679182437261,NA,0.302642085113246,NA,NA,40.5770164628172,NA,NA,-1.19863223966378,160.914331261929,NA,NA,8.83014680537628,NA,6.32441691274697,NA,1.46511029827837
1994-05-31,NA,6.69546224883109,0.704046765786763,12.2697638942225,1.69721637428373,0.00523274284831277,-0.246959134299634,NA,0.202717037100191,NA,NA,33.8681703278952,NA,NA,-0.709751921570515,153.478586524079,NA,NA,14.2858075776249,NA,8.5006866169913,NA,1.19781728095872
1994-06-30,NA,7.31677113232583,0.566313369369105,10.8166431128802,0.0115957155223612,-0.0126725438755574,-0.142439855856509,2.05853234905794,0.302800370317881,NA,NA,53.1514479138756,NA,NA,-0.323254571130761,132.031063713399,NA,NA,17.2379582504913,NA,10.6752317494867,NA,1.14367001091466
1994-07-31,NA,7.03626574652034,0.128462661814154,11.9602592684275,-2.27099036623653,-0.0232094417422229,-0.184803449539952,NA,-0.0971090509861148,NA,NA,21.425708120429,NA,NA,-0.538972344340095,189.569404868921,NA,NA,10.0862347361442,NA,8.84809744832418,NA,1.14283613853827
1994-08-31,NA,6.55376728568433,1.03048157380586,9.40027465491998,0.349745651000148,-0.00535888231376901,-0.188609750830707,NA,0.302987637435774,NA,NA,60.689809847226,NA,NA,-0.25673739719403,108.09125202968,NA,NA,10.8302729467519,NA,13.0193288515947,NA,0.936189308456185
1994-09-30,NA,7.56909694408749,0.312357036028184,9.23635156641312,0.0740912892255494,-0.00775781672458995,-0.173347796938438,-1.02939955900162,0.103089299831118,NA,NA,39.9426119939372,NA,NA,0.12361811431181,168.594247234708,NA,NA,10.8697087944831,NA,12.1889710973893,NA,1.02854952328491
1994-10-31,NA,7.98207591599958,0.854075979165068,9.76815229696249,1.20233407043268,-0.0221156400245631,-0.236418673428871,NA,0.503194800447487,0.0181204928800781,0.0661188250541402,35.1829734602332,NA,NA,0.602262034181891,33.0760325230394,NA,NA,18.5041781915063,NA,14.357069323799,NA,0.976239326578253
1994-11-30,NA,7.79252539569033,0.775625333900468,8.19533914062359,0.0347615166146795,-0.017263900879805,-0.342422223631705,NA,0.30330300353245,-0.0166022443049455,0.0240915300254226,48.4097531457846,NA,NA,4.37936220642064,232.534249933707,NA,NA,17.13331704999,NA,2.52366866891473,NA,0.851975671827923
1994-12-31,NA,4.70026657742942,0.886992030918337,8.91757439145199,3.47166114976466,-0.00230243948070133,-0.413765744292791,1.28413621134493,0.803412773333579,-0.0150443047991472,0.0622343711261537,37.6218099502622,NA,NA,1.85508647503248,115.966541505745,NA,NA,15.7567612821029,NA,8.68881427082751,NA,0.407013814803056
1995-01-31,NA,6.00512065548661,0.178163000902626,8.93452034350322,5.91332049187565,-0.00742859452387937,-0.404499389300836,NA,-0.096477025901557,0.0310406761908274,-0.0247243988673593,51.8180027733364,NA,NA,2.42960268402187,158.370549278185,NA,NA,1.27414680001336,NA,5.85255126762833,NA,0.248132820796597
1995-02-28,NA,3.7069088241316,-0.350874825462713,10.2458392908328,3.34865018107762,0.00299277641038243,-0.330504139612215,NA,-0.49640509696381,0.0123037280453212,-0.0307291673226218,9.99719051467789,NA,NA,1.30307867739323,15.7439152900624,NA,NA,1.68510951589003,NA,4.01492479740818,NA,-0.0876025306127914
1995-03-31,NA,0.706489541893774,-0.150234201698729,1.45392308304208,-1.53287291355466,0.00247230533472623,-0.218839738306003,-2.00101073732425,-0.196405955947417,0.00698709616611883,-0.0153535225459015,5.17066784867192,NA,NA,1.07568229915104,33.0683440030706,NA,NA,-5.51217172248734,NA,-0.824020001741929,NA,-0.310970109949969
1995-04-30,NA,0.104881026840182,-0.750003065961593,1.46140820798816,0.569888076389361,-0.00568714294113049,-0.183655391248676,NA,-0.396474458559883,0.0284083778457389,-0.0203864029025857,22.3502931247333,NA,NA,0.747581393299654,-14.6702038340797,NA,NA,-18.6189248848025,NA,-15.664237991731,NA,-0.368354630934739
1995-05-31,NA,-4.69785588745291,-0.280157264520036,-1.73167608288983,-2.24192998067996,0.0200593615544955,-0.154383745122191,NA,0.0033945394912861,0.0552311713099696,-0.0325525524768316,-11.4642292449229,NA,NA,0.11894380384355,-197.467701751832,NA,NA,-16.034624285082,NA,-9.50568403446807,NA,-0.796001219186217
1995-06-30,NA,-5.50166036740925,0.239327356357211,-7.62530053815279,0.532809783647949,0.0120476704592868,0.00233119495588419,-2.18499080243098,0.00320618249858484,-0.0113322285760378,-0.0329643625815063,-4.27319484808167,NA,NA,0.0899373747871834,59.6798767193719,NA,NA,-28.3587442373527,NA,-16.3483129918621,NA,-1.04003434294886
1995-07-31,NA,-0.706471579452561,-0.861525049598582,-3.91943590636158,2.0952442377835,0.00516825113378161,0.0252403687400407,NA,-0.697034385245493,0.0134668840942216,-0.0304470041000707,-21.0768992725279,NA,NA,0.760729950134945,-84.2234419509119,NA,NA,-27.7907590556411,NA,-17.1921317359122,NA,-0.872541649164847
1995-08-31,NA,-4.3122286900066,0.927309671343855,-4.51405293607709,3.74651025013712,-0.00689699839173889,-0.0359887040277105,NA,1.00267798055155,-0.0421697682220418,-0.0106037348270048,30.1243618939534,NA,NA,0.731489373891307,78.8263687068738,NA,NA,-6.43014305397402,NA,-13.0372063824499,NA,-0.623719792473481
1995-09-30,NA,-3.3188708654951,0.165855672915789,-6.6091223758602,-3.71225531088064,0.00654410091135158,-0.00945530202433154,0.132045618602925,0.102348424182202,0.0154628226049249,-0.0167475218997039,15.3302930635773,NA,NA,2.00238349006071,61.8333351622862,NA,NA,18.523629453622,NA,-11.8835806591334,NA,-0.772063846486388
1995-10-31,NA,-4.72633727234182,-0.445862891151508,-0.3046149742718,-2.57991557685935,0.0128834391642454,-0.0470522292420494,NA,-0.398017910061037,0.0253306448848569,0.0030674888372339,-22.4594013514412,NA,NA,1.67358014264755,-20.1985161151177,NA,NA,13.9710841531202,NA,-14.7312982936205,NA,-0.92484961133505
